Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Water:Facility [m3](Monthly),EnergyTransfer:Facility [J](Monthly),ElectricityPurchased:Facility [J](Monthly),ElectricitySurplusSold:Facility [J](Monthly),ElectricityNet:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),PlantLoopHeatingDemand:Facility [J](Monthly),MainsWater:Facility [m3](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Source:Facility [J](Monthly),SO2:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),PM10:Facility [kg](Monthly),CO:Facility [kg](Monthly),CO2:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly) 
 01/05  04:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0 
 01/05  05:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631070.1106124741,0.0,1631070.1106124741 
 01/05  06:00:00,18190896.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,1631119.3413071644,0.0,1631119.3413071644 
 01/05  07:00:00,26667347.30933784,7296791.138226937,1179659.6478963627,0.0,1980019.3046400002,7920077.218560001,72000.0,0.0,72000.0 
 01/05  08:00:00,23980235.183279477,7296791.138226937,1441508.9125579959,0.0,5940057.91392,7920077.218560001,1631156.9874305034,0.0,1631156.9874305034 
 01/05  09:00:00,49898270.60943039,7296791.138226937,6961131.98766891,0.0,17820173.74176,17820173.74176,1631368.6887117298,0.0,1631368.6887117298 
 01/05  10:00:00,53367140.90983425,7296791.138226937,10430002.288072774,0.0,17820173.74176,17820173.74176,1631405.4390584158,0.0,1631405.4390584158 
 01/05  11:00:00,56603667.95363594,7296791.138226937,13666529.331874466,0.0,17820173.74176,17820173.74176,1631410.1467121886,0.0,1631410.1467121886 
 01/05  12:00:00,58477143.1761573,7296791.138226937,15540004.55439583,0.0,17820173.74176,17820173.74176,3190922.7420539195,0.0,3190922.7420539195 
 01/05  13:00:00,56393353.2265332,7296791.138226937,15436233.909411728,0.0,17820173.74176,15840154.437120002,1631491.6645229233,0.0,1631491.6645229233 
